User ID,Year,Review Count
GUJio6t-Z0pRbdPgN_WN1g,2006,1
6mNEl0G4Vn7zlBcUAuV-cg,2006,1
Z6X8gcVu4ANyXFRdefTaxw,2006,1
LzCRz1uoWS6YPNFLcKzrGg,2006,1
06BGjDT4KMZIPzQptMmiPA,2006,1
A8DQtAfrkYbiigGL45c-ig,2006,1
owYhJ-FvYG9nmMIFS_FvdA,2006,1
i0IFcWrXESKqyLb8vGUSrw,2006,1
Q8aB9Wi0F9iEFi42P9xw7w,2006,1
rwmL8PSofMu5AkazSaV4Hw,2006,1
YxGub53X6rUqHjo6vQ0okw,2006,1
mh2B2jeRj-9P2-yakBKJHg,2006,1
9lhqQ3nrs9V48jzfVn7a1A,2006,1
uSxeEUPMW1nUJr-5jHYt6Q,2006,1
eL9CR1oxghmW8MyP5duxbw,2006,1
rAkS02Aie5d_nWI4YdQ9fg,2006,1
E9dFQ1qWXHXPSnyXBhJHZA,2006,1
BgAL7CCy38LTO6Pm58Os5A,2006,1
vFAww__vodIJ2tM27zoz3Q,2006,1
56vERWd2VPTfjytCQlSc6g,2006,1
UnuTRYwJYxYcbG0taIzW0w,2006,1
5wRCMyU9dEdkja_mO0qfeQ,2006,1
ja_jAou_u7VsRiJ63qumBw,2006,1
AhVWzMyXqHibkdr4uHo2kQ,2006,1
tNCX-W8WTULG5f1ADW_9BQ,2006,1
5IAzQyvfyxNKKPTDBlO3Kg,2006,1
VveQW3yKqgi8gAjwKzUVBg,2006,1
2Bso1ZL-nFEoaGyhjPVAAA,2006,1
gbgO-yfMpOtqJu2U1mFMsA,2006,1
SvuypGpYDS00oAsElc4m8g,2006,1
iqnuEIVEAHVyqp3-szgKBA,2006,1
4HSZulJVrwIzgKyYhphecw,2006,1
PdpWp_j67Nfr_oQF-4yKUw,2006,1
fFGPBtsutYpn3A155Sf75Q,2006,1
bzXqtn2tL1BvIpYHNcZfjA,2006,1
A7HeR0ayUl1nSh3cIgAxEA,2006,1
CZUbIc3MDkQykVCxH1BWLg,2006,1
ExI15M-oXjHcF42-G1xv9w,2006,1
g2YnG8VUb9opaWF6fx6viQ,2006,1
Y5a5Wxj-I3Zu-lmrZtyflQ,2006,1
YeS72RYFOUITiMVnFuG22A,2006,1
gxRw9c2lvijXBNhKU5i7_g,2006,1
yPmlM7fxm6H4u3kFdvdHbw,2006,1
WWPt9Jmt6Nm6RJykVvrThg,2006,1
Z9WdDFTmHLiN3QN-dvKLmQ,2006,1
LPTq2-fZ9_TsG5o8lAWCGg,2006,1
o-55uIudvifmihhf_G_daw,2006,1
8VmxAELPm0CKpKrZnS6NKg,2006,1
a4WKfA2so4xO7wyHpPwHww,2006,1
dR7I5WnpsFFRT7dB9TTXCw,2006,1
EUN5eU5OH3837QZZYMSHxA,2006,1
PNa2-EjHe_ApIgZXD6kxBg,2006,1
1w5bmM1qsFdQ6NbAU6ZDjQ,2006,1
cgLOKNqMjzfTjy0feTPeCw,2006,1
5F_ASUSCHFf3YotkKioZ5w,2006,1
zuB-N9g3HgWt5qhDO_0oBg,2006,1
TmNpdjltWyobQI9iFnlYtg,2006,1
pJtb87hFnwTNYJ-cW3Ad6Q,2006,1
pRxPH121F-D2oj3PjgeD_Q,2006,1
gFn0pKyMCB1Z3fBGghoppw,2006,1
_W4y7ku6Q0uGoiI3ePtkgQ,2006,1
2rOOcv40k0K-Yjjjgo_ntw,2006,1
-YExAkxY9AX6nkAYjEL7YA,2006,1
dUFdPiOJST9RfjJaY-2X1w,2006,1
b5xky1NsvoaUK4ScJT695g,2006,1
VQxZA1Va8MBVpI3fw3nsqg,2006,1
y2Bz9s0o58_7pVbQe0O2KA,2006,1
eXOJ-ebVVX3ZbOOzcvpjzQ,2006,1
B7ecAeAIrXg7sgmabS38pg,2006,1
FeWKX0KT1xvOHc77XqDTNg,2006,1
uBQIboVaOfJ_BXn34_JKCA,2006,1
J7fmfD8q5v64eAmHE4dI6w,2006,1
ospduHDy9IPFYD1UBwaJIw,2006,1
Wityd7LCvfxHq1403IORgA,2006,1
8c8gMVeP_OkmL1PgSVpdig,2006,1
UThTaiupuP40C7UUxarX_A,2006,1
jJnjdbYxN58dbN6G2XHBPw,2006,1
Pr2OQJByo3uBj-i5idk7iA,2006,1
4LcAmELw7wGIjvJo07bHwQ,2006,1
Izf-c9_nvp-nphi2VyFgdw,2006,1
bOzJQporJVk5LWy6KG83Bg,2006,1
dNQk6gypFkFKKH0_ZJpg5g,2006,1
DOFamdMaC_hjn9zg3Gs-0w,2006,1
2xrNYIsoN40psqwaoRYmmg,2006,1
US4XWHCxjPA07Q_MESq0cQ,2006,1
I9v7jlsljI9NLnrsqIO4qQ,2006,1
C-SWo2QD6OeFMuk3BQUS4A,2006,1
GB3qwSzhx2d8DmDSImBWdg,2006,1
4b6saCX_1wl4cXZgmzMg8g,2006,1
up5eHa2OdoK5pr-HZ0vLmA,2006,1
1h_UV-EwzmqZIB8uErf8ow,2006,1
-DZNjv4zH245zonFJInraA,2006,1
sGYxdF8Fabu1HM8EOqA_Mw,2006,1
DirLbUr0j_5w5PJZoa0Fsg,2006,1
zWLhTbc_Q0R2800Q5EPSKw,2006,1
YI-YOiFsXlpba3N7wCYUkQ,2006,1
edvxFqaTuqVdstoMHh0z2A,2006,1
hJIkUEh3gEB3ICQwzRe1UQ,2006,1
ibBA6fBW6YC9L5PivJSt-Q,2006,1
ecH7F0j1sM_UOD__4K8nrg,2006,1
WlbmAfzCG_CI9s3cDuBtJg,2006,1
19MQQFLbpI5z6PYhHrG2mg,2006,1
jNBvfr_PDR_NxKf8OgurqQ,2006,1
hPek1QkY8JNocXRamUbKnQ,2006,1
ALTC6uE88peHF9Zwf5w3mg,2006,1
__05rytNjsye9MBhqB0DMA,2006,1
IA3no4scPDMk_1goKmAKfw,2006,1
v3Aeeo4vjAIPrjqFpYKTpw,2006,1
5xpFb_4kgEWhV993tH_J6A,2006,1
OQ43vZBLLrdJAIm_nRbdsg,2006,1
d4mhNpYgIauzGjlTehBSjw,2006,1
WJnEifJRkI6bCH2iw8brFg,2006,1
PhAt76Bw5kVdEFfozawNtQ,2006,1
1z5LVnZhXrWgsQgMDpIIzw,2006,1
GIDenv52C2MWnOahI5ZjMw,2006,1
HFfOJElAMRT17IfVG0y5iw,2006,1
QYgmpmgfQfD1WypU3UNAQw,2006,1
1m0JBs3MEsoi2t14NoVerw,2006,1
zY8D8o275ZTzCgGANelbcw,2006,1
I9nz8t9uzQ_O6-mzEmQutg,2006,1
FiPLqLSS2O7xp4W1z4H9Og,2006,1
J6vBE0sjns8aAnQuYGpsPg,2006,1
kV7kmmBw_8IPLyI5M6wgTw,2006,1
PVHshHBXTkZmtfW4t_GwEw,2006,1
wpr6gw4FnptTrk1CeT8POg,2006,1
M0IMwwpOp3XDR9Iku9LQrg,2006,1
htNJd96co9ilFdAihAglzg,2006,1
LgaN_dXrlhCTqbnXMByHlg,2006,1
QUfz6Tr1L6b5kAvEjHugmQ,2006,1
WBmqTb2IrJu9_nIWgZu21g,2006,1
3T4Flud8Y9mNRkVai1oAuA,2006,1
Wt6eQxdZVDpfCfSBc9SSeA,2006,1
JwkJ3WVtRtVowHEXskNf9g,2006,1
Agbv8YDkOE7V_ZfJseLVOA,2006,1
p-4aJyjAmbYY8DPKYQkCKA,2006,1
WqFO9ApUbeThw5jpTfNfPg,2006,1
rK8kLDiaKoIexHy3JzcVCA,2006,1
6zbzFl8u36bHu6MYdzKtuw,2006,1
xpWkEiXdYqfkT7ltLuUZAw,2006,1
ypk49oQdoZHMX41ftztGKg,2006,1
pxDL6EULUkNIoBru6CnSvA,2006,1
hX5D5lXijHFcm4WGtaRKng,2006,1
UQFE3BT1rsIYrcDvu_XVow,2006,1
YWsNUeQf3Rox26wC1rs1Yw,2006,1
wms_LD2jcrIyhMQmQjOpgA,2006,1
iOEN7M84hc4Hhs2269WFvQ,2006,1
fRG9dGiwjRQ9GdBrBcqUYg,2006,1
WPRuJp0BhNdlgYXKZewpDg,2006,1
DH7ABAMHvl6IQfJ_yK7x5Q,2006,1
yNPvrikxgqTSL65aLne_Pg,2006,1
vQ8xbwx3bqcVrCdAx-tD9g,2006,1
4ll-oTtXQ_ISmxqGYLvX8w,2006,1
Ldue9HK9On2kXZs8-mP7ug,2006,1
Ncikjx2TmNWh9Ct_eTSb7A,2006,1
18-QJzZyXNl5lKP2xzVWFQ,2006,1
j3clfioIsIoL8eeaxO1FRw,2006,1
veJj_EUX0ARV-hReTi2Smw,2006,1
umosZNYFQ5ObC8xEHHODIQ,2006,1
NjMMTAlK4rRa4qrygnYfFg,2006,1
2wAFt8nu4Dm_5arpZfyAJA,2006,1
xSHohIT29THBiZ14G9cu1g,2006,1
7UN0GtEVQ3qkw9runiTDpA,2006,1
yevQjePenGCg-K_V8fpOwg,2006,1
Vnja4xoPVQ7BLXIsVy_cFw,2006,1
Hc5Q5rmByOU6gdGkr8TLBg,2006,1
XqmISkEvoUQ0ECK-qFQ1Kw,2006,1
lXn75G7W2l32Seh603rQrg,2006,1
yNcSC0LCO2mLN3bWV1g5Gg,2006,1
ZNJiYLz_6udX3ljXPZ9FJg,2006,1
cOl6u3PosSzShtpQt3nwFQ,2006,1
3eHEFNrxz6m3tI3sTVBcIQ,2006,1
IWzCoFNH-hQKreb4LB9mgw,2006,1
YvIy-WL-qtl-H3yY1rDVJA,2006,1
34Al3p8NZfjLU_iPauoWsA,2006,1
41F78JOx5smLVQTtLKPobA,2006,1
aWySRV-RjlKX22HhB7_qBQ,2006,1
9oa-ZMpWI42A_NH4LroCAw,2006,1
-LZuNEYabbUGmuzHDIa5GQ,2006,1
PiOIIjs22gyjOPp2NWybSg,2006,1
DA013gKEqNa8LRx2poYeAQ,2006,1
8_1Z8sSz2VZI-frqFrh4BA,2006,1
0V4Ra6jCmSAgFtCiORr4QA,2006,1
9-e6IZC7lv7zWVGr0kDBfw,2006,1
CiNybPWx4BPl-Dpg95bsKg,2006,1
fvWKKvBwf3nkiibzYZJlsw,2006,1
RJqgJPYvGib7R754EhB9gw,2006,1
AmW6MVrZ9PjG0V5vbIpIkg,2006,1
0DpCybqPb2lLa_YFX4iNmQ,2006,1
45n8vSGBOGCfsk-jN4eLFg,2006,1
goE-jPN6j28zTeYHrd7Ntg,2006,1
yXG44jjAwTCPWFP0s4RuTA,2006,1
7X0gIix_aMonwdNgF0YuHg,2006,1
xl_gcUNGJGfDHOj36bHx0g,2006,1
F7vgCzNV-cSGvTn4szQDuQ,2006,1
z5-4xNqAIbI_RM831D2OOQ,2006,1
_H4Ph8YMFUiJtPP1pB12Qw,2006,1
GkKlfPzQev65YGypEYQ79Q,2006,1
6a-782Y5FXqJ7KGmQtJsSQ,2006,1
EsAG-AIdY0vW43yFYcdknQ,2006,1
KVQTyDkfvmODZlSP_YNL5Q,2006,1
AmzUpWrgJpc-qxcVijYb2g,2006,1
1BSPeDwTLNHWwf4qka2m_Q,2006,1
-SuJ4fQMyOb4Cr_t4MJuTw,2006,1
_oqOCBkVGSC8FcwqUWsycQ,2006,1
iVJ9zHL3PUbkJvyYqZ09vw,2006,1
j4WWYCnWZ7CJYJHrFctNvg,2006,1
beTVdIu7UGlPE2De4_zs6A,2006,1
YE_Pho9VGkH7b33PFmRDzg,2006,1
DiDEJ_RzN_olHj8z-72CXA,2006,1
s9m1lSJyedtZRJSuQBE5HA,2006,1
8BpJUrRCezI98_gKZWFZmQ,2006,1
-eVlHbM2KRZQnBqfTXtDvw,2006,1
4CjNnIkWUGVUyFCkMt2ZJQ,2006,1
iYYsZ78iPk6H6Q5xukPoXw,2006,1
_vSA8Ps9s_npHOAk99p4MA,2006,1
JRHxiuYpY7wk-tVbVcfIjg,2006,1
idGmdtq5qyDCmCoAXS34OQ,2006,1
uKprY5zjYtPTya8mYK4N-Q,2006,1
1m4Hmm7IbgGjVupM7CQSMw,2006,1
wPX50W9GDXzegMyaE93z2A,2006,1
P0z96gPph_NKJ8mJG6MYFQ,2006,1
oCt5AH4jl7_kzLb-d3Nmhg,2006,1
o2UkwgSKx8i-YtUtDD5vNg,2006,1
zR2iAdGWaqN2dq4O-jBZBA,2006,1
hOf8XrDimMkpDRy9KZtv5g,2006,1
v5Impu6D7UEVN4OVYnBOxQ,2006,1
TREHfP-7NHyw4GRnjLgytw,2006,1
RadFTkw0aERI-H5eYBQvHw,2006,1
Dd6ElS2Cng3Qag_h4IQC-Q,2006,1
yolPOvWavn1K1zu4WhzJfg,2006,1
K_10Pp3LkK9r6AR75hjvwA,2006,1
nQ9X_ceimFxg4wNafc3mHQ,2006,1
uLDSr_GPrENThdG9D1u6Vg,2006,1
P6qSP8O_4BrS68x8fX2PBA,2006,1
4IcEOf7_eOWZGmb9EkkzDw,2006,1
trNrakI3oDc-AJt2a4EEVA,2006,1
NNl4k5znKAz66NQnGclLMA,2006,1
GqPN5hvqv7Nx2sxfEwZKmA,2006,1
2FLKPWJiM_Zo0Ar68chxQQ,2006,1
zO1yvN24JWpKENtPenzsjg,2006,1
wdOHjBJXbyzlBzOhILsD9w,2006,1
O-8thbWdkvatHlHyUp_HXQ,2006,1
YoAX2wUwKFjhCKdYC5sS1Q,2006,1
C8BQYgLbpRyf9ENtVAujLQ,2006,1
iXmXJG-Hgi7FhLWk8DjDVw,2006,1
l1roN8At0I31zYbQk_cTFA,2006,1
c0mGQqHvZSvWXW-TeWrHwQ,2006,1
XsPZLT3z_i-weoYUhE7TQQ,2006,1
fVxW-65UxxdY0tBBBxBMbw,2006,1
1lBfVyiZoGVCjpG19T1_ow,2006,1
84_dntKzc1B3E_TfBeakpg,2006,1
FxwaUqRHxCVytN6czBNAYg,2006,1
Dh6oAnjvMugn0sRPcbZ3dw,2006,1
33IZrNNgJ0y6-tJwm2ZoCQ,2006,1
a5mGcINiWEfGQuKyhQhRxg,2006,1
OVThXsI4txFUqW5T-W7Q4w,2006,1
B0QGBVCUm54vs_waVzcScA,2006,1
4HziAeBVVljDQSjpMm9nHw,2006,1
8hvXl0oJmU61l17LG9aDag,2006,1
J_rirNmdQkNOnXRgeCXghw,2006,1
wMQkntJi_EOhyoZINt0BXA,2006,1
sKE6F-SA7b6kPV0LuzBfWg,2006,1
Tvx_0sVkHK05ZuNx4nt1ng,2006,1
9vEscSSm_ZiI8-sUKihv5A,2006,1
usXvQvbWPcqCEnLJrloVRA,2006,1
Ko7IzO_ujpHowQjhzuFx6w,2006,1
5TPIiqBAmqZt6gp4t8p-ug,2006,1
O7OLR9n8MvPeJJtWXLJLLg,2006,1
wd4bm2xkpS58kCOYpfzNRg,2006,1
xQp2-0pto8qZKYMzVrzkEA,2006,1
xFbvPljRiYopjLF6G37Xfw,2006,1
5AY10BcvN2ewzbBb_AWVjw,2006,1
btOcxcY-vopnn7PzQzvLiQ,2006,1
ps1Npz3KirdZkpjk8wzd-A,2006,1
NF5E21qvM0E3GhyVZ90lqA,2006,1
ck9U4D34A-GdxqPx2kinLQ,2006,1
s04IpjH4-ezcKh3cm72BIQ,2006,1
VQ-RXIZCH-7eRG8jSMmr9w,2006,1
hxW-0PxbPvk0XDpcHO-A8Q,2006,1
S5MJPV8-ayKYT5VzDkpALQ,2006,1
gj4nZ0hG3WOtvMz2D8YUeQ,2006,1
s-4lus5erofUCJGR85BDog,2006,1
64o6vJrByaGTStMvvU45JQ,2006,1
Zsq74nsRcudX1LC6yv8JVQ,2006,1
07F3nl0jROXvd0RWnIB76g,2006,1
1k6dVLySyEQP-YTNkja7qw,2006,1
AKXqbuifvfvNEpr3Qs51hQ,2006,1
_cz2O9JukT1I2GuYVAA5Zg,2006,1
wx6EVKkwO7392nCjgta4Ag,2006,1
ltQJkGtA1QMYn8a9HEWUjA,2006,1
Qn7xmUR41LUfnvuVxruJsw,2006,1
CUjwFvpy5R2Hjgf02Nd_Bw,2006,1
vnMbt6nfO7-Fd3ESlT2fpw,2006,1
B9DkHN8u90EHRhoByKxNqw,2006,1
jx7UAf9PWxf0DRWUoemTVQ,2006,1
R9_pyS6iN6oqXCM0AkJ5eg,2006,1
6v7kbVe-1E7qoouxPMhnQQ,2006,1
s3kRi7b8t2sdtYcsMbqlJA,2006,1
YLAS62rxqNGZeLVpY9y-jw,2006,1
d_j-sQTDTn2goy7qRikT_A,2006,1
s3D3oghMaX10JpvpAQIHig,2006,1
R4XtTk6biwVYEsRd3B3laA,2006,1
H5AyD3UoMZSYfZmXFSoyCw,2006,1
NDvLSbMK4YYnEeuHsaMhvg,2006,1
aAMbdEgSzj7k5UmGQu9fYg,2006,1
HshIhF76Uea0-2ht_KUisw,2006,1
oCiZPIXZQwIatPswTJ5qlg,2006,1
NQysyhps0a7MTytWCJiS3g,2006,1
iHLyabFzw3U_kH6oednrIw,2006,1
pcTYfXQvsFlaKnlD_0wE_g,2006,1
77yYWUD7hvvrHIXiGSR8yA,2006,1
q6OaHN1brGZbB8EnDZQyGA,2006,1
JdUeGw29Z0JIbOwcVCPSzA,2006,1
oTno7XAOiLDdAG_RMhhawQ,2006,1
kx78OXBjcgLUdTxHh_uRjw,2006,1
A5sEtzjzUWBVcr3w_pY2Mw,2006,1
PjzTPmdrjbsoDYjYf3_u7w,2006,1
47jYU6CunkW--4S9vYqyYg,2006,1
0yYCMhDWCEIVUyZLzDWwqQ,2007,316
5aVByErCyBwi-cnx_iEJmg,2007,305
6O0MxTs3Pzzj5cXSHgYmrw,2007,264
bJ5FtCtZX3ZZacz2_2PJjA,2007,263
RdJ7Ykelg8w4y5FTmxjT8g,2007,228
TLcUXi2bn6v4hdB8X-M73w,2007,218
rjD5JDrDndu0vZvUhnnA7g,2007,198
kS1MQHYwIfD0462PE61IBw,2007,175
gpqGjIHlvUKDTttna4wcZQ,2007,172
6s-g2vFu12OemhiK3FJuOQ,2007,144
JM2PVRrNAXTtHVT5Nbo3jg,2007,120
4U4vN1wDwgaSUBmV7dTzqw,2007,109
gfQqQYI5_hCAGEHlHXIz2Q,2007,107
x-t7rHvsXsDvFlZgXB8lWQ,2007,101
T6zcfyO8eR2Py9V_bK_K4w,2007,87
wBKALvzEZM1ZxpkWeDjmsA,2007,83
1eqy55tfazEXqDvGq2LDFw,2007,65
